building_density,road_connectivity,public_transport_access,air_quality_index,green_cover_percentage,carbon_footprint,population_density,crime_rate,avg_income,renewable_energy_usage,disaster_risk_index,land_use_type_Commercial,land_use_type_Green Space,land_use_type_Industrial,land_use_type_Residential,urban_sustainability_score
0.1502255581753767,0.29086281667406694,0.43195484480801094,0.15230460921843686,0.915738916957215,0.47475653514459537,0.009657836644591605,0.9382937256368303,0.7400090512767672,0.10434442968781939,0.8153783472973546,0.0,0.0,1.0,0.0,0.4174516654957689
0.7377570251228044,0.46953222439173187,0.05390021760028223,0.406813627254509,0.4978487079109495,0.38813930695999066,0.7936672185430463,0.42787155357027457,0.6716786106516559,0.7057689898150169,0.11015021226527068,0.0,1.0,0.0,0.0,0.5840666694212515
0.5124429000341103,0.858286520081389,0.5166898301235884,0.0060120240480961915,0.39871479034191837,0.3421808755710113,0.3331263796909492,0.7239455731117671,0.21325337778815184,0.13158218624378185,0.6829405412316782,0.0,0.0,1.0,0.0,0.3124414658769938
0.6805250562158962,0.304900040404861,0.5048783112059024,0.655310621242485,0.7503823186013264,0.0212554752887142,0.7562775938189845,0.8298973527743031,0.3390905967435512,0.4438221457562739,0.40667144227683494,0.0,1.0,0.0,0.0,0.6350237194022066
0.0416801857964824,0.1925856709505338,0.14955326528799195,0.8957915831663326,0.07294654358262835,0.35967553340707936,0.5378725165562913,0.8993688436097649,0.5132178662119573,0.6323097523261856,0.5878722211148133,0.0,1.0,0.0,0.0,0.2596669884687006
0.08481888325375876,0.1289308500340793,0.10382597377028058,0.3286573146292585,0.08925517095442465,0.8895367876000625,0.9650248344370861,0.06806893765250832,0.637993077916271,0.5546132832081899,0.20557067240107246,0.0,0.0,0.0,1.0,0.3197550982101548
0.7166370574452892,0.2978508137318946,0.12356657221819194,0.8296593186372745,0.6519348513205047,0.6902926559092908,0.6949503311258277,0.3021679103041586,0.5430030783874895,0.9778895978830068,0.6098299718983032,0.0,0.0,1.0,0.0,0.5839511548227629
0.07210543217064593,0.7804160594437823,0.10101376657576314,0.8416833667334669,0.4868477635409585,0.14491849215581148,0.1560430463576159,0.3203311344381603,0.47306551779877787,0.7859387298189204,0.674117911346423,0.0,0.0,0.0,1.0,0.5579281446086308
0.07127744808917098,0.47175348089666447,0.6098868948983379,0.2545090180360721,0.7904217598581771,0.5909808116209126,0.13258830022075055,0.4346224436731097,0.4432175096501186,0.7743856177558572,0.07024121166724687,0.0,0.0,1.0,0.0,0.7573072614676191
0.012102334110257115,0.2274180586924597,0.19650442281174227,0.08817635270541081,0.9163185941673954,0.8922796874353079,0.8440259381898454,0.16926618530725496,0.49835341798396166,0.35564718524859995,0.8245169625035574,0.0,0.0,1.0,0.0,0.4696853438540322
0.9569241415597938,0.16607358606738812,0.2514727897806637,0.4348697394789579,0.3882416218740597,0.6999404995842634,0.1710126931567329,0.4964231428689541,0.4344129742343585,0.008330788695319221,0.8614347881455893,0.0,0.0,0.0,1.0,0.16542629717935864
0.7378316497347882,0.33274812304698603,0.1735852139314501,0.468937875751503,0.5963529538153177,0.14818244138210684,0.695364238410596,0.6635418398941219,0.5414375021155444,0.7345898232582715,0.06356225893406024,0.0,0.0,0.0,1.0,0.6716178387167104
0.35340019322825184,0.9404171979579311,0.9581462106001374,0.27054108216432865,0.5006081863921235,0.8678632512510134,0.4811672185430464,0.49758194760935986,0.8882416862102365,1.0000000000000002,0.6033123663566535,0.0,0.0,1.0,0.0,0.5803843135487181
0.29665860922122267,0.3430534005781558,0.854889170691454,0.33466933867735466,0.981679826613767,0.3011552923415026,0.5445640176600441,0.6661223101522444,0.6329760561247868,0.40594777039900193,0.5941343912758675,1.0,0.0,0.0,0.0,0.6915833957167916
0.3498504031104669,0.9886545417658604,0.23052952442692906,0.9619238476953907,0.8311042456030632,0.45380041080563527,0.2154387417218543,0.06637518831256368,0.7228062027478592,0.9857816456355634,0.01245556764878149,0.0,1.0,0.0,0.0,0.8657545954070858
0.7749936904780438,0.48536819535010084,0.3276378454224835,0.4729458917835671,0.9117839794360157,0.5259204091803272,0.6298979028697571,0.8764553051918705,0.5976146880536766,0.14168813598024418,0.34241489534920455,0.0,0.0,0.0,1.0,0.5031726293778622
0.66165932432789,0.17906264041376868,0.20991970544608904,0.1843687374749499,0.2541709065057161,0.850524524823482,0.6763934878587196,0.9395788087169133,0.6431688035688898,0.29654431891384087,0.9691297378351563,0.0,1.0,0.0,0.0,0.0738156691344414
0.18526803210873188,0.8915948196104558,0.4920099101622201,0.008016032064128256,0.7725270699062127,0.9316854906867754,0.4862030905077263,0.6182050276198461,0.5784731609223817,0.1707166947545388,0.5555653092920549,1.0,0.0,0.0,0.0,0.38956845921845223
0.1741767648997326,0.46047368694652,0.019565132890773867,0.3106212424849699,0.26530769264491444,0.929729425456287,0.4145281456953642,0.8818625393213494,0.026752874585465214,0.4752678864746199,0.933408036086144,1.0,0.0,0.0,0.0,0.09914884854635364
0.09842869484360962,0.7099843563863861,0.6715701245502715,0.4889779559118236,0.20855840844061327,0.007347985078593744,0.7007450331125827,0.13142248541783366,0.9999027310653921,0.7971812891081022,0.6757851802126406,1.0,0.0,0.0,0.0,0.5777406996391956
0.6605909479891343,0.9842386031591535,0.5233039804268852,0.719438877755511,0.944323091527281,0.9219592818150965,0.787251655629139,0.7978650468749897,0.03349849004271099,0.3407084720616744,0.028391118709828817,0.0,0.0,0.0,1.0,0.5880861068377836
0.7647081525889049,0.04997334101347551,0.8989273536901854,0.16032064128256512,0.019058206222763278,0.05381516466304377,0.28614790286975716,0.11911654390418505,0.39519261632517005,0.9064654801294643,0.07772446267049007,1.0,0.0,0.0,0.0,0.6718727682889596
0.2651551558485716,0.09652887886715193,0.16440226806299288,0.4929859719438877,0.9654525581328055,0.2653584391509752,0.6664597130242825,0.4081692725607362,0.1050356554446103,0.5449456977457512,0.7223295609623743,0.0,0.0,0.0,1.0,0.6467151554795934
0.020942832887196602,0.7207781770178656,0.8043617723043729,0.6853707414829658,0.14905827811271607,0.5147572412769446,0.6379690949227372,0.3239219969515486,0.09684490942036916,0.46551305538909954,0.5546821564857258,1.0,0.0,0.0,0.0,0.3833384611137645
0.08219734468543531,0.28180389684879564,0.7922089272263677,0.9859719438877754,0.8194541031308499,0.4796691034232903,0.4830298013245033,0.5858680957628218,0.7937427487659807,0.7872323928035108,0.12717361839195276,0.0,1.0,0.0,0.0,0.7868988384712676
0.9682879364898784,0.1842041311003697,0.12717664129611347,0.2725450901803607,0.27576044532624283,0.6045456415303618,0.6343818984547461,0.3016032737745024,0.4259836130880142,0.10141001366770944,0.6141899079552751,0.0,1.0,0.0,0.0,0.2222895501877004
0.2955673100359062,0.039151425917208646,0.3986577363355116,0.7715430861723446,0.3505647276406442,0.47918928799802063,0.7850441501103752,0.6376240440645575,0.8013577762684698,0.7739445649040272,0.810457016222453,0.0,0.0,1.0,0.0,0.40587198463605173
0.7695608409934531,0.02162257991101525,0.1701644123140354,0.12424849699398796,0.21657621318879533,0.9344557256988523,0.08402317880794702,0.3675195132107956,0.27277849830946294,0.2429659965653155,0.7531396957961431,0.0,1.0,0.0,0.0,0.1408194835609496
0.6249356120617637,0.7748492315962415,0.25476438761268155,0.9599198396793587,0.5854533987160473,0.24011494539277,0.3213990066225166,0.8612483223343622,0.25644780492190417,0.2808392467694869,0.24621014533870048,0.0,0.0,1.0,0.0,0.4788441060565512
0.38210145278502755,0.13429721797643618,0.2632932997457166,0.6132264529058116,0.3479570933846883,0.27361558828806665,0.3355408388520971,0.6341919904610382,0.2512141469201407,0.5995873852875634,0.2582452535301925,0.0,1.0,0.0,0.0,0.49095830908148147
0.2057690324867732,0.46784468154407166,0.5563947866227946,0.23046092184368736,0.6573559529950493,0.9208078796584097,0.12382726269315675,0.21533012069727564,0.616285200264761,0.9021695271037984,0.9680415249901417,0.0,0.0,0.0,1.0,0.5185028876610742
0.12142990426322574,0.6061287871070004,0.4115143245916136,0.22444889779559116,0.01539990888757666,0.07618426994870099,0.4119757174392936,0.33624101138371026,0.8152244139438909,0.5785334999841292,0.887591131492444,0.0,1.0,0.0,0.0,0.32799702325417396
0.6152806285451687,0.42844512173441474,0.9480398735731956,0.06012024048096192,0.06414344419083441,0.6094002629233956,0.9080435982339955,0.847870003135517,0.45233016042189406,0.6490995678090205,0.31840060477829046,0.0,0.0,1.0,0.0,0.37606860044750684
0.7749739309651846,0.02688662792207514,0.12636528601816974,0.012024048096192383,0.09944127795362993,0.6816288564638868,0.19791666666666666,0.38662457782573567,0.37928666665955363,0.7767876369029326,0.8242271219362823,0.0,0.0,1.0,0.0,0.2623623494526336
0.6441850346680033,0.7838721718778323,0.9740090628846287,0.8276553106212424,0.4188784669905384,0.5053041128026344,0.6003725165562913,0.5360424657009041,0.9738727224129757,0.25934424886946283,0.1617679616060889,1.0,0.0,0.0,0.0,0.5091155446805611
0.5305313233758234,0.010280241772049123,0.23067338190108963,0.8837675350701402,0.8148106726813173,0.6941340395189125,0.11141004415011038,0.6492600267100201,0.11667901432228955,0.8274437108252989,0.19687812278329364,0.0,0.0,0.0,1.0,0.657644769264514
0.041958635022610644,0.7622436864492446,0.7731146005209278,0.004008016032064128,0.888216460165916,0.1722705249617229,0.4830987858719647,0.3479289495773354,0.48671660237939046,0.4180328652246875,0.18122969266131886,0.0,1.0,0.0,0.0,0.7956602504743788
0.968916964774988,0.8937609118580249,0.3390458083833599,0.6132264529058116,0.2446384358879951,0.8526517277658107,0.8765866445916114,0.2940623945085513,0.4085380935477991,0.1756471102304067,0.08773420338984587,1.0,0.0,0.0,0.0,0.31312970434595044
0.7990652778032972,0.43293674714416475,0.14308288585198356,0.4849699398797595,0.574305428090481,0.1395173246028783,0.41866721854304634,0.4754583348584331,0.09804357042647194,0.3501680328478268,0.854857369611926,0.0,1.0,0.0,0.0,0.4286025858227179
0.2929433781741118,0.5357195029974731,0.8581621352742054,0.11022044088176351,0.7683642755896686,0.4004972559800697,0.3180187637969095,0.2149125199737423,0.26819041900189006,0.2461461747849472,0.5789265050975815,0.0,1.0,0.0,0.0,0.6087207252391313
0.980403730744418,0.4771146917985844,0.3089253470665669,0.1442885771543086,0.2886715522134522,0.07470125979215754,0.2590369757174393,0.2842879023509582,0.028328241635220575,0.22872282417795672,0.2590065439323228,1.0,0.0,0.0,0.0,0.4611850444813575
0.6021432866892649,0.3892713715862688,0.6590527680202752,0.018036072144288574,0.4088892456714006,0.5450028530740416,0.14003863134657837,0.06200916021950238,0.8772059359673261,0.2825904856943315,0.8488329839176557,1.0,0.0,0.0,0.0,0.38906903702876067
0.5826755182267536,0.8878763615866605,0.5666059540642916,0.12024048096192384,0.5238933901592896,0.6696298301820809,0.7864238410596026,0.3040606356492521,0.6079855378982313,0.18092400142109033,0.8028147630604682,1.0,0.0,0.0,0.0,0.348281175896298
0.748401267587852,0.8943904199599371,0.47188261933610803,0.9879759519038075,0.13466651239146868,0.9413067522622188,0.6135485651214128,0.3208054997762004,0.8152435301795269,0.6678582680156713,0.10096780714423077,1.0,0.0,0.0,0.0,0.39290755747574574
0.812126803276775,0.3358374218309687,0.49595492096160304,0.09819639278557113,0.025738271804914812,0.7392717673971876,0.680394591611479,0.9623578104152647,0.5216533791102984,0.5801188389922506,0.6442731062670767,1.0,0.0,0.0,0.0,0.17873108353969175
0.656765098945885,0.6153088893929132,0.7324631460575096,0.24248496993987975,0.1526033519064154,0.5408916476093286,0.8201572847682118,0.5900078270254321,0.5996422546442592,0.6485919417333988,0.7219841324512152,0.0,1.0,0.0,0.0,0.35034582257619157
0.12814227942857975,0.9273902219609476,0.08775340028528125,0.3486973947895791,0.6268065259166914,0.9326957605080194,0.7092301324503311,0.7877919068752843,0.7010304522433954,0.34377253207851854,0.7159765692873393,1.0,0.0,0.0,0.0,0.2705088168389669
0.33840948596637876,0.9625686092831681,0.6683815671658374,0.9478957915831663,0.07338985158827131,0.4781791496005998,0.3415424944812362,0.04529690374495987,0.9082766202210055,0.7699241477658124,0.7232935218233565,0.0,0.0,0.0,1.0,0.4261845288157829
0.9284934780124734,0.5091153104417347,0.896099453255318,0.0,0.18950599776567467,0.5610092752592956,0.7614514348785871,0.10649671863005077,0.09166612236397598,0.12958470774864195,0.16948888651525712,0.0,0.0,1.0,0.0,0.4183939421073494
0.22470597821134153,0.452937238227032,0.057757296009900275,0.9559118236472945,0.33771207502075146,0.5959279965591324,0.29746136865342165,0.814964368234215,0.3309654153560308,0.5712608203207686,0.3151490417425092,1.0,0.0,0.0,0.0,0.3541130477352506
0.3723243988568416,0.2786707646247533,0.14065390757549762,0.8817635270541081,0.07764304782567565,0.40967132817051244,0.3215369757174393,0.6238508775357618,0.7092056766334731,0.2754778735565685,0.8443554918180571,1.0,0.0,0.0,0.0,0.14249116640413767
0.4322614652862895,0.9593794949910002,0.7168512420498667,0.07414829659318636,0.1915095604997458,0.838491704354925,0.6875689845474613,0.19099780167080638,0.9586371871023509,0.5277194071857372,0.8985804550729052,0.0,1.0,0.0,0.0,0.29089343779000576
0.43959290000574125,0.14268463998330222,0.43739486589059695,0.3787575150300601,0.9113159067886284,0.1847010188075947,0.4862720750551876,0.40495232467607745,0.9811037026199347,0.32367824359796404,0.27924371256804303,1.0,0.0,0.0,0.0,0.7066869111925185
0.6132063013983843,0.5800411912078307,0.40364902780757733,0.156312625250501,0.019052919999968602,0.554641098827699,0.865273178807947,0.5389177969982699,0.6382520183883527,0.7907094819616557,0.02301895539135631,1.0,0.0,0.0,0.0,0.43352550559918396
0.9434924839524699,0.2825297274547324,0.13696580280149878,0.68937875751503,0.6533935394784903,0.7221561587682495,0.38838300220750555,0.8440564287977153,0.19355647719615926,0.8915033633219523,0.859947300880975,1.0,0.0,0.0,0.0,0.4369544650074057
0.24079037941643944,0.2789849842370112,0.5069096476827255,0.907815631262525,0.3842823779598884,0.904033699646197,0.9137693156732891,0.0603415677565214,0.11913494461887864,0.7427628583042863,0.37716783158204037,0.0,1.0,0.0,0.0,0.5026122431488604
0.12154491461155782,0.40504364781879,0.12654052179084205,0.6753507014028055,0.6726166527600714,0.8839610665034432,0.37900110375275936,0.5970059076223363,0.9463249799264002,0.175575105437122,0.32952925192984334,1.0,0.0,0.0,0.0,0.3602120985937988
0.1975485286054573,0.9993317332916808,0.47674861349270037,0.8977955911823646,0.5886321180347361,0.5085050481253804,0.0613962472406181,0.7173989642017291,0.433988961725056,0.2748916030555036,0.34706916717191044,0.0,0.0,1.0,0.0,0.4538515772031431
0.8873160461620841,0.054768038949399925,0.7638524469863517,0.3787575150300601,0.22331946549741166,0.6430257816860526,0.06684602649006621,0.9784271030883491,0.19477455590459586,0.9195990136584988,0.41578076448395557,0.0,1.0,0.0,0.0,0.44265530730014685
